pl_name,VAE_anomaly,ESI_equal,CDHS,SEPHI_simple,pl_rade,pl_dens,pl_insol,st_teff,pl_orbeccen
HD 125271 b,0.06973767657203725,0.14897414118555666,0.05711198375807345,0.6162283784008664,12.4,1.8130671506352087,0.0021,4703.93,0.165
GJ 3293 c,0.06972382349966147,0.35960066417447456,0.02404231447346826,0.8736511876119604,4.87,0.18148820326678766,0.17,3466.0,0.11
eps Ind A b,0.06969714287264375,0.12672418731352836,0.057006998984869675,0.6143416944548706,12.7,1.0054446460980038,0.001,4700.0,0.25
HD 75898 c,0.06962883846734516,0.3350130732739534,0.09499385585295125,0.7023584729944679,12.6,1.3448275862068966,0.0528,6122.0,0.08
GJ 9714 b,0.06957915586432617,0.12835505792293128,0.045333119623865444,0.6141701696295219,12.5,1.5263157894736843,0.0009,4263.0,0.155
14 Her b,0.069547641342178,0.2766879007337486,0.07405032857828711,0.7587786635430479,12.5,1.4446460980036298,0.0873,5338.0,0.3683
HD 128356 b,0.06919795134989659,0.24357601164566303,0.06168189346581288,0.9999951755137462,13.9,0.10508166969147005,0.4756,4875.0,0.57
HIP 19976 b,0.06899204822346298,0.3335586518990429,0.04674894480951986,0.00036816527329462467,4.94,0.17876588021778586,3.4055,4316.0,0.304
HD 125612 d,0.0688816051342229,0.3421248057135905,0.08906341828282824,0.7347337869525471,12.7,1.1107078039927405,0.0724,5900.0,0.115
HD 27894 d,0.06876386609135025,0.1978396802312089,0.06168189346582267,0.6338803656902503,12.7,1.0054446460980038,0.0124,4875.0,0.343
HD 11977 b,0.06840774937812436,0.2561245478621587,0.06421969332691416,0.0,12.7,1.012704174228675,18.5126,4970.0,0.4
HD 191806 b,0.06839385392518918,0.3773572290107628,0.092001923385144,0.9880163428746233,12.5,1.515426497277677,0.2951,6010.0,0.213
HD 132406 b,0.06826415557040078,0.40487354650627266,0.08548378479455615,0.9999999999999987,12.8,0.8983666061705989,0.4641,5766.0,0.25
HD 55696 b,0.0681392859928916,0.2919466601263395,0.09205535075063415,0.9723010891382299,12.9,0.6297640653357532,0.2662,6012.0,0.705
HD 29985 b,0.06806382082828727,0.11769468143360173,0.05641929796440618,0.6139986435741819,12.8,0.8275862068965517,0.0008,4678.0,0.261
HD 115954 b,0.06783157738532791,0.25056327233698206,0.0905860981994824,0.7209510758236471,12.6,1.339382940108893,0.064,5957.0,0.487
HD 169830 c,0.06779587045970215,0.4024320310817619,0.09974889138214882,1.0,12.6,1.2159709618874774,0.4856,6300.0,0.246
Kepler-1115 b,0.06776261158232864,0.0,0.0,0.0,1.7,0.7168784029038113,516.101,8480.0,0.0
WASP-8 c,0.06740667473929851,0.0,0.0,0.6662942827798407,12.5,1.5335753176043556,0.0314,5690.0,0.0
HD 190228 b,0.06740460223199443,0.36331159095846455,0.07463802959874692,0.9999999999999762,12.9,0.7422867513611615,0.8598,5360.0,0.559
HD 4732 c,0.06735790016605789,0.39937867062099486,0.062296308169031436,0.9999999999896709,13.1,0.47368421052631576,0.5881,4898.0,0.187
HIP 98599 b,0.0672205933083343,0.3745362221386604,0.09114708553719558,0.8814675941382927,12.7,1.05989110707804,0.1724,5978.0,0.169
HD 81040 b,0.06720150187774161,0.3140505298787877,0.08518993428432613,0.9358924059687428,12.6,1.147005444646098,0.2213,5755.0,0.525
HD 12235 c,0.06719957616817619,0.19686434685726661,0.09136079499918293,0.6256582146326345,12.5,1.6007259528130673,0.0076,5986.0,0.174
HD 183263 c,0.06702400310306618,0.36169307133644174,0.09034567505474851,0.7093572504623998,12.5,1.5099818511796734,0.057,5948.0,0.051
HD 66428 b,0.0668635009927927,0.26907649862524374,0.08414810065714516,0.7914655227426631,12.4,1.8148820326678767,0.1082,5716.0,0.471
HD 127506 b,0.06670893602683138,0.34575029199959584,0.05421061067477259,0.19313953511210075,5.67,0.14954627949183302,2.6404,4595.32,0.24
HD 94834 b,0.06667043211405677,0.36092461107339324,0.05962493989419676,0.9999996371773359,13.7,0.15535390199637023,1.3107,4798.0,0.14
HD 129445 b,0.06666505297765196,0.24197451182307314,0.0822781428647535,0.8469295527727849,13.3,0.3375680580762251,0.1462,5646.0,0.7
HD 214823 b,0.06642401432274464,0.38117946387582297,0.09747822834855124,1.0,12.1,3.3212341197822144,0.4586,6215.0,0.161
HD 87816 c,0.0663897357085082,0.3898218623939399,0.06472725329913369,1.0,12.4,2.0326678765880217,0.4396,4989.0,0.19
HD 33564 b,0.06622978117521056,0.35469616880627586,0.09841320724473669,0.06227330476267982,12.5,1.4773139745916517,2.8331,6250.0,0.34
HD 168863 b,0.06609858099474025,0.16191265274959604,0.06248330394827109,0.6170859016816201,12.7,1.0490018148820328,0.0026,4905.0,0.187
HD 106252 b,0.06606244833905743,0.2989809502840651,0.08836886253137576,0.9008124145478633,12.5,1.6225045372050817,0.1884,5874.0,0.48
GJ 317 c,0.06591303255083616,0.09365856074964174,0.024843724955916198,0.6139985680305018,13.6,0.18021778584392015,0.0008,3496.0,0.217
70 Vir b,0.06587490645250943,0.27576219676585656,0.07824437676977128,4.120058510821749e-182,12.6,1.1869328493647913,12.2183,5495.0,0.3988
TOI-5110 b,0.06574524887889244,0.22419466918248254,0.09600897579738332,5.754335928723295e-299,11.98240037,0.5353901996370236,15.1027,6160.0,0.745
Kepler-129 d,0.06572666107009453,0.37903765749313556,0.08559063952555136,0.8930033381345739,12.6,1.3157894736842106,0.1818,5770.0,0.15
HD 105618 b,0.06558457228578758,0.1452169970265764,0.0829459849334597,0.0,5.44,0.15753176043557168,182.6347,5671.0,0.455
TOI-6628 b,0.06554720199624148,0.1865589068287649,0.07738953892181423,0.0,10.98480109,0.17785843920145192,20.0861,5463.0,0.67
HIP 8923 b,0.06552489942505546,0.3900942664870078,0.09120051290269447,0.7041943891406794,12.5,1.618874773139746,0.0539,5980.0,0.011
HD 171238 b,0.06541286530684984,0.28570276346647505,0.07749639365281749,0.7770855435620582,12.5,1.428312159709619,0.0989,5467.0,0.358
HD 194490 b,0.06530030633946314,0.1961701697982614,0.08803013303412659,0.6321681627043144,12.4,1.869328493647913,0.0114,5861.32,0.251
HD 16175 b,0.06503942978129297,0.360258537185153,0.09122722658544011,0.9999999999999987,12.8,0.8911070780399275,0.7164,5981.0,0.6
7 CMa c,0.06502122521846844,0.3393959141476141,0.06037292301114712,0.38019114110202945,13.9,0.1027223230490018,2.4917,4826.0,0.08
HD 1605 b,0.06500663242525105,0.32906775666161986,0.06275044077574574,0.039051109900206285,13.8,0.11270417422867514,2.9004,4915.0,0.095
bet Pic d,0.06496857589694481,0.1553219438325706,0.14619543730293552,0.6354209659041293,14.12331568,0.27041742286751363,0.0133,8038.68,0.44
HD 1666 b,0.06493962873025384,0.28934786166090526,0.10020302398887002,1.2984306420940104e-29,12.7,0.9927404718693285,6.0778,6317.0,0.63
HD 154391 b,0.06479762233476768,0.42440854682217527,0.06259015867926838,1.0,12.5,1.4773139745916517,0.685,4909.0,0.2
HD 30562 b,0.06471884872007254,0.2622109124457252,0.08858257199334738,0.9999999018191356,13.6,0.18511796733212343,0.5147,5882.0,0.76
GJ 514 b,0.06464572199383303,0.4055307150638285,0.031041299353524482,0.957358945793002,2.13,0.5372050816696915,0.28,3728.0,0.45
55 Cnc f,0.06448930253910083,0.44283928541378503,0.07031041299351146,0.9980192590342113,7.59,0.10217785843920145,0.9879,5198.0,0.063
HD 89744 b,0.06446418924030534,0.2680796804296745,0.09950846823741671,5.737571261935128e-52,12.6,1.3230490018148822,7.4311,6291.0,0.677
TIC 393818343 b,0.06439695797895145,0.3362236306459231,0.08521664796707308,0.73081129421994,12.18416202,0.7658802177858439,2.28,5756.0,0.6058
HD 181433 d,0.0643645135630628,0.1507383340016017,0.06283058182399426,0.6258295932665521,13.2,0.3720508166969147,0.0077,4918.0,0.444
HD 142022 A b,0.0643301935148757,0.2698916260834534,0.0762675642463913,0.8057038465812011,12.9,0.6660617059891107,0.1176,5421.0,0.53
OGLE-TR-132 b,0.06430531046514051,0.06855085688650761,0.0973446599347917,0.0,13.45,0.1542649727767695,2550.8364,6210.0,0.6
TOI-4127 b,0.06429586336902726,0.19941560899035346,0.09429930010149033,0.0,12.07,0.3938294010889292,22.3,6096.0,0.7484
TOI-4562 b,0.06426511672346,0.2760456020981968,0.09429930010148867,0.00311799584628278,12.53,0.3738656987295826,3.2011,6096.0,0.76
HD 11505 b,0.06419211722365267,0.18000529879389474,0.08524736870223305,0.6186293339225837,12.6,1.252268602540835,0.0035,5757.15,0.144
HD 147018 c,0.06402194592615307,0.39924900419005976,0.07680183790136001,0.9057670184840766,12.7,1.012704174228675,0.1927,5441.0,0.133
HD 144899 b,0.06382919286874958,0.1698191144665312,0.09510071058393395,0.0,4.77,0.1869328493647913,58.843,6126.0,0.821
HD 136418 b,0.06370770101072663,0.30990786500419953,0.06472725329912465,2.745848079777621e-08,13.3,0.2885662431941924,4.0863,4989.0,0.25
GJ 96 b,0.0636656536934005,0.3644865331466031,0.03256397927017506,0.994110140866735,4.67,0.19237749546279492,1.0486,3785.0,0.44
TOI-2257 b,0.06354879964975832,0.44053531260948686,0.023080621894531767,0.9772260769744017,2.194,0.515426497277677,0.6703,3430.0,0.496
HD 154672 b,0.06350210202138123,0.29647992781753796,0.08486937009134607,1.3489634570010742e-16,12.8,0.8112522686025408,5.0225,5743.0,0.61
HD 135872 b,0.06338186931774992,0.4314435612132797,0.06480739434737405,0.9999999999999951,12.8,0.8294010889292197,0.4969,4992.0,0.164
HD 11112 b,0.06337822369918071,0.20569571971779566,0.08921408345352866,0.635420966732946,12.6,1.295825771324864,0.0133,5905.64,0.285
HD 72892 b,0.0633731943556067,0.2348192156145988,0.08340011754019082,0.0,12.8,0.8257713248638838,26.9314,5688.0,0.419
HIP 5158 b,0.06323081173992876,0.22547668492295403,0.0640059838649167,0.8367307275851351,13.6,0.17876588021778586,0.1389,4962.0,0.52
HD 142 c,0.06304070044693699,0.233727096936063,0.0982796388309937,0.6656149026014822,12.4,1.8130671506352087,0.031,6245.0,0.277
HD 88072 b,0.063038176374417,0.19488323499752094,0.08600016028208035,0.6222300246858807,12.6,1.252268602540835,0.0056,5785.33,0.156
HD 106270 b,0.06299085351396229,0.4079787763478437,0.07861836832824859,1.0,12.4,1.8874773139745917,0.511,5509.0,0.185
HATS-59 c,0.06298048204071208,0.3868725542995814,0.0829192712507248,0.8642233816658355,12.3,2.159709618874773,0.159,5670.0,0.083
TOI-1338 b,0.06276099341874267,0.4903614429988223,0.08434043917291444,0.99810961263672,7.661,0.1016333938294011,0.9938,5723.2,0.0331
HD 114082 b,0.062452763708779654,0.257225813992214,0.10912539402680689,9.715227289974852e-280,11.2089807,1.8003629764065336,14.6733,6651.0,0.395
TOI-2295 c,0.062267531484473906,0.4264450218338609,0.08452209221561716,0.9999999999999967,12.8,0.8475499092558983,0.5059,5730.0,0.194
HIP 48714 b,0.06215067653157378,0.2739706574350828,0.03872148314365721,7.043600660454428e-23,5.11,0.17114337568058077,5.5708,4015.5,0.5
HIP 71135 b,0.06213208054287229,0.42614120608720896,0.042207618742309785,0.9938446036699915,4.55,0.19963702359346644,1.1013,4146.0,0.21
TIC 139270665 c,0.062105916555840884,0.2989446711683913,0.0875674520489213,0.9245945147601766,12.9,0.7223230490018149,0.21,5844.0,0.566
HAT-P-44 c,0.06189703132004533,0.2955653454567015,0.07290164022010548,0.922929674212878,13.0,0.5771324863883848,0.2084,5295.0,0.494
GJ 3138 d,0.061861533670920434,0.3162345793657445,0.03074744884329165,0.7694309613051753,3.23,0.3103448275862069,0.1,3717.0,0.32
HD 33142 c,0.06182509450494175,0.33914698503239027,0.06569963135115683,0.21596286130196762,13.9,0.10508166969147005,2.619,5025.4,0.081
KELT-20 b,0.0617955540613188,0.0,0.0,0.0,19.514869,0.14627949183303088,4362.5,8720.0,0.0
24 Sex c,0.06173691856252379,0.25852604221893916,0.0676390447186828,0.0005375738052523137,13.9,0.10145190562613432,3.3719,5098.0,0.29
TOI-1994 b,0.061507479650956424,0.09068966304530628,0.13714804722978033,0.0,13.67495645,2.722323049001815,1910.26,7700.0,0.341
NGTS-35 b,0.06148890536607026,0.24781462162149842,0.057461131591584357,1.3258324505218583e-107,10.9,0.11705989110707805,9.8437,4717.0,0.192
HD 143811 AB b,0.061400981309465634,0.12116011011171801,0.11286530961154974,0.6145132180224254,15.69257298,0.5009074410163339,0.0011,6791.0,0.19
HIP 109384 b,0.061042809626387376,0.26880460985376425,0.0698295667040458,0.9999999461975786,13.5,0.20145190562613433,0.3732,5180.0,0.549
HD 95544 b,0.06097576503284087,0.4175805495540822,0.0843083827536303,0.778800783071404,12.8,0.9092558983666061,0.1,5722.0,0.049
TOI-4994 b,0.06097056627610079,0.19025315208136756,0.08211786076826103,0.0,8.54124329,0.1415607985480944,40.0,5640.0,0.319
Kepler-56 d,0.06087983502569649,0.42400607585593486,0.06019768125232853,0.9999999999999967,12.8,0.8475499092558983,1.7204,4819.44,0.2
HR 2562 b,0.060753372661930836,0.17530592146299842,0.10768285515838688,0.6244584780110293,12.44199,0.8666769351004509,0.0069,6597.0,0.34
HD 17156 b,0.06067546501532952,0.17089567208089043,0.09296361596407889,0.0,12.26262489,0.558983666061706,68.8,6046.0,0.6772
GJ 229 A c,0.06062922166818236,0.35737176212764477,0.026660255382802738,0.8891156317033079,2.87,0.36116152450090744,0.1899,3564.0,0.366
KOI-13 b,0.06058094297438648,0.05357949010023821,0.13581236309235253,0.0,16.948008,0.6533575317604357,25339.901,7650.0,0.00064
HD 111591 b,0.060470213037954704,0.3233521665894222,0.06192231661055785,8.380294271608648e-30,12.9,0.6497277676950999,6.0912,4884.0,0.26
16 Cyg B b,0.06036658760019685,0.27360748071082014,0.08505636587057411,0.99999998292083,13.5,0.22867513611615245,0.454,5750.0,0.68
HD 14787 b,0.06030220442980971,0.2927629085056651,0.06357856494094412,1.1388774644157938e-11,13.7,0.13811252268602542,4.5099,4946.0,0.155
HD 140901 b,0.06019791818260054,0.17833331127898952,0.08131645028581602,0.0,4.07,0.23049001814882034,109.3426,5610.0,0.472
HD 34445 f,0.06005942062337978,0.5075887072498049,0.08735374258692268,0.9974944822023124,6.88,0.11615245009074411,0.8442,5836.0,0.031
HD 50554 b,0.05981713249838931,0.3219352742811613,0.09138750868192919,0.9615545320124474,12.8,0.883847549909256,0.251,5987.0,0.501
Kepler-22 b,0.05978094800193555,0.48832587072202566,0.08094245872734637,0.9939689819515727,2.1,0.9437386569872959,1.013,5596.0,0.72
HIP 56640 b,0.05972826981652293,0.46813036792261253,0.05885024309450493,1.0,12.7,1.0471869328493648,0.542,4769.0,0.118
GJ 3222 b,0.0596879188796405,0.18218820702752167,0.07189880856973326,0.0,3.4,0.29038112522686027,67.5954,5257.46,0.929
HIP 75092 b,0.05959762048701324,0.2894668359455536,0.06210931238979039,0.2777673861946979,13.5,0.23049001814882034,2.5659,4891.0,0.42
HD 35759 b,0.059498977460071045,0.23251723904320865,0.09333760752255409,0.0,13.0,0.5426497277676952,22.7689,6060.0,0.389
HD 224538 b,0.05910515289256972,0.36612060609788427,0.09432601378424324,0.9999999999999998,12.7,1.0108892921960073,0.523,6097.0,0.476
HD 112570 b,0.05910369593799662,0.3659630199288701,0.05834268312228436,0.03540674854991607,13.1,0.4827586206896552,2.9139,4750.0,0.2
HD 213472 b,0.05908138106828867,0.16666227249212676,0.0845098039215471,0.6321681627005254,13.1,0.4936479128856625,0.0114,5729.54,0.53
Kepler-409 b,0.059074709259109986,0.34975320867244053,0.07626756424640307,1.2020417918272652e-30,1.199,3.4482758620689657,6.15,5421.0,0.69
HD 80883 b,0.05874652784114372,0.20758927217114678,0.06977373510710806,0.630284256855085,12.8,0.8312159709618875,0.0103,5177.91,0.203
HD 1605 c,0.0587280565408036,0.4448030201403504,0.06275044077575288,0.999999999996587,13.0,0.5226860254083484,0.5026,4915.0,0.099
HD 48265 b,0.05869131568331436,0.44904140398733994,0.08460223326386468,1.0,12.6,1.1724137931034484,1.167,5733.0,0.211
HD 133131 B b,0.05861722521399014,0.1801081966440126,0.08652561842173126,0.6569395719631894,13.3,0.3375680580762251,0.0259,5805.0,0.61
WASP-162 b,0.05843706028192814,0.17578245585985772,0.07303520863385464,0.0,11.209,1.252268602540835,121.918,5300.0,0.434
HATS-70 b,0.05841176871514036,0.08083667066441683,0.14329219426188156,0.0,15.513256,1.2050816696914701,9110.0,7930.0,0.18
HD 75302 b,0.05825270832551221,0.22806350142410464,0.08365282897898571,0.6637457961035585,12.8,0.8166969147005445,0.0299,5697.46,0.39
HD 13167 b,0.05805024921985335,0.3249657719474904,0.08294598493346378,0.9999999999873748,13.1,0.4664246823956443,0.5428,5671.0,0.563
HD 27969 b,0.05795190138452279,0.4430047789363059,0.09082652134421407,0.9999999999999514,12.9,0.7096188747731398,0.76,5966.0,0.182
HD 219415 b,0.05784426835715921,0.26171766435797794,0.06021264091465745,0.999997905704876,13.8,0.1206896551724138,0.4071,4820.0,0.4
HD 171028 b,0.057758643795894314,0.2881652007743258,0.08294598493346307,0.007714363021347906,13.2,0.36116152450090744,3.1028,5671.0,0.59
HD 62549 b,0.05773909675524258,0.2261635932923789,0.08987711705934161,0.6333667504621973,12.6,1.3502722323049003,0.0121,5930.46,0.15
HD 16760 b,0.05771443777475409,0.4319690882220897,0.0788587914729877,1.0,12.1,3.8475499092558985,0.5388,5518.0,0.079
HD 29021 b,0.057703391624976216,0.2817895377161492,0.0799807661484044,0.8169804119424848,12.9,0.6606170598911071,0.1252,5560.0,0.453
Kepler-130 d,0.05731616090750445,0.3447444802016172,0.08863599935885562,2.3510243542861734e-107,1.64,0.7531760435571688,9.834,5884.0,0.8
KOI-94 c,0.05730255096159432,0.1417350221810101,0.09659667681783841,0.0,4.32,0.16515426497277677,268.219,6182.0,0.43
ups And c,0.057296734680545046,0.32339385579889085,0.09592269060211686,2.8825230074850945e-15,12.3,2.3774954627949185,4.8931,6156.77,0.2596
HD 190984 b,0.0571812016486376,0.245411181159057,0.09141422236467293,0.7614856128445454,13.0,0.5172413793103449,0.089,5988.0,0.57
WD 1856+534 b,0.05678037823184128,0.0,0.0,0.8920402714997477,10.4,3.8838475499092557,0.181,4710.0,0.0
GJ 3021 b,0.056720918315061986,0.3133261137163468,0.07944649249343812,0.1043284107002609,13.1,0.4754990925589837,2.7517,5540.0,0.511
HD 145377 b,0.05646827970842191,0.3165404924488591,0.09210877811613555,3.0604915510471977e-57,12.8,0.9092558983666061,7.7037,6014.0,0.31
HD 331093 b,0.05645703654481739,0.27389794859100797,0.07955334722442438,0.9999999167728402,13.6,0.18874773139745918,0.4895,5544.0,0.59
HD 92788 c,0.05643378338581552,0.16705923033042672,0.0848960837740878,0.62891384691407,13.0,0.52994555353902,0.0095,5744.0,0.46
HD 155918 c,0.05627407713084325,0.22834527521054737,0.08563979270180358,0.6229157512983048,12.8,0.8929219600725953,0.006,5771.84,0.071
HD 40979 b,0.056208048473020716,0.37772293497828413,0.09614254421112557,0.13913099772265441,12.9,0.6896551724137931,2.7022,6165.0,0.25
HD 70573 b,0.05615852423456551,0.3513770574631449,0.0847090879948554,0.9969134133333596,12.8,0.9038112522686027,0.3222,5737.0,0.4
nu Oph c,0.05605468018749648,0.35022684800884984,0.06200245765881179,0.681196709943828,12.0,4.519056261343013,2.3098,4887.0,0.179
TOI-4504 d,0.055964783800289325,0.2738453106100353,0.07343591387507199,1.329235723567436e-195,11.26,0.4500907441016334,12.5915,5315.0,0.293
HAT-P-17 c,0.05584330690412218,0.18784383388109768,0.07402254634822157,0.640724417752602,13.1,0.4791288566243195,0.0164,5336.96,0.39
HD 20794 f,0.055828437626115564,0.4321276568823045,0.07485173906073025,0.9785333847905456,2.28,0.49001814882032674,0.3746,5368.0,0.45
TIC 279401253 c,0.05582596306697074,0.3694023809438748,0.09042581610299474,4.676208841184778e-05,12.6,1.2704174228675136,3.5788,5951.0,0.254
HD 40307 g,0.0556946298999505,0.48251095463269966,0.06384570176843195,0.9823356441531578,2.56,0.4228675136116153,0.6378,4956.0,0.29
EPIC 248847494 b,0.05557173959270232,0.0,0.0,0.902668412068043,12.44199,0.5121298466849487,0.19,4898.0,0.0
CoRoT-3 b,0.055498450578860686,0.0,0.0,0.0,11.32,4.791288566243194,735.4472,6740.0,0.0
HD 28185 c,0.05548621507193498,0.2351737035084059,0.0811027408238336,0.6355921213543527,12.8,0.9074410163339384,0.0134,5602.0,0.15
