pl_name,pl_rade,pl_masse,pl_dens,pl_insol,st_teff,pl_orbeccen,pl_eqt,ESI_equal,ESI_sm,CDHS,mass_est,SEPHI_simple,recon_error,latent_dist,VAE_anomaly,mass_est_planet
Kepler-581 b,2.63,,0.4065335753176044,12.39,5772.0,0.0,521.0,0.0,0.0,0.0,30.977921453731273,2.887486896365847e-188,0.14442675,0.23874421861566059,0.006449855682054416,7.395433989110708
TOI-2093 c,2.3,15.8,1.2704174228675136,3.0647,4426.0,0.0,329.0,0.0,0.0,0.0,64.74683719627077,0.010720791477136588,0.68752784,0.11744806124381478,0.006439342420279669,15.457168784029035
Kepler-1140 b,2.77,,0.3793103448275862,13.051,4850.0,0.0,500.0,0.0,0.0,0.0,33.76934241377408,6.933670993639666e-213,0.16617298,0.2331664643275326,0.006431660841429052,8.061836655172414
Kepler-331 d,1.64,,0.7531760435571688,6.065,4347.0,0.0,346.0,0.0,0.0,0.0,13.916071494991721,1.901300023487047e-29,0.5674645,0.14196132660014862,0.006384922592216997,3.322217350272232
Kepler-1447 b,2.9,,0.3575317604355717,10.349,5722.0,0.0,522.0,0.0,0.0,0.0,36.525589197810255,7.985047684024452e-122,0.1401887,0.23446524806840582,0.0063211118184352474,8.719842105263158
Kepler-1925 b,3.00177922,,0.3430127041742287,18.74,5856.0,0.0,531.0,0.0,0.0,0.0,38.86288658399536,0.0,0.11739387,0.23852631686617703,0.006296162000782359,9.277830753993848
GJ 143 b,2.61,22.7,1.2704174228675136,7.0423,4640.0,0.188,422.0,0.44596195476228095,0.1318296569531126,0.055404178019976255,94.61425465808409,6.798662741099161e-45,0.5582218,0.1396011696409449,0.006276025174669045,22.587489473684204
Kepler-306 e,2.27,,0.49183303085299457,6.185,4954.0,0.0,390.0,0.0,0.0,0.0,24.098159408961518,3.67401026074704e-31,0.25624365,0.20621087392023313,0.006261307889935518,5.753011784029039
Kepler-395 b,1.03,,0.985480943738657,17.8,4262.0,0.0,576.0,0.0,0.0,0.0,4.510747469472506,0.0,0.8207992,0.07826708753852236,0.006204622864542217,1.0768616352087115
Kepler-196 c,2.24,,0.5009074410163339,6.88,5128.0,0.0,407.0,0.0,0.0,0.0,23.582516529555242,4.172854013106833e-42,0.22989897,0.20824655331799483,0.00616694837147446,5.6299111143375695
Kepler-186 c,1.25,,1.0725952813067152,13.98,3788.0,0.0,464.0,0.0,0.0,0.0,8.775149625073578,4.542644734036544e-250,0.9560456,0.04419911135553793,0.006106792384142281,2.094912658802178
Kepler-166 c,2.38,,0.4627949183303085,10.507,5413.0,0.0,468.0,0.0,0.0,0.0,26.13413090004276,1.8761323653340376e-126,0.16102853,0.22070547685399958,0.0060962298307487605,6.239064174228674
Kepler-1858 b,2.42168247,,0.45190562613430135,2.79,4939.0,0.0,330.0,0.0,0.0,0.0,26.883632603879192,0.08076560196262583,0.3362468,0.17899160569597283,0.006029216611357393,6.417994525760723
TOI-5076 b,3.48935569,16.1456830756,0.37749546279491836,12.8373,4780.0,0.0,550.0,0.0,0.0,0.0,67.17939229515515,9.366842952022723e-205,0.15868418,0.2170550152595333,0.0059933709925256715,16.037898536525297
Kepler-1450 b,1.71,,0.7114337568058077,3.078,4524.0,0.0,308.0,0.0,0.0,0.0,14.900862549177393,0.009260544207789254,0.56737614,0.12556070808103428,0.005980108135765938,3.557318896551724
TOI-815 c,2.62,23.5,1.3067150635208713,8.03,4869.0,0.22,469.0,0.4239338428465793,0.11252522648066934,0.061521611369336815,98.44040251750677,6.830948052595587e-64,0.58020175,0.12229405651917143,0.005969944549889696,23.500914990925594
TOI-561 e,2.517,12.4,0.7803992740471869,4.89,5342.0,0.074,416.0,0.5694741418026452,0.22239037416424887,0.07415718330927863,52.126085575751375,3.0858120213769015e-15,0.24588838,0.19653418580404658,0.005965928878654086,12.444186275117966
Kepler-186 d,1.4,,0.9237749546279492,7.204,3788.0,0.0,379.0,0.0,0.0,0.0,10.617906576886263,8.613459653370633e-48,0.90254724,0.04976600769320475,0.005950504884082839,2.5348384754990922
Kepler-1731 b,2.93295657,,0.35208711433756806,13.3,4859.0,0.0,486.0,0.0,0.0,0.0,37.20965444783974,1.491147810134003e-222,0.15832405,0.21482079473484977,0.00593631408911904,8.883150654172537
TOI-1136 g,2.53,5.6,0.3448275862068966,17.9249,5770.0,0.04,574.0,0.44814226470443286,0.05950784560300755,0.08559063952554483,23.391182369378456,0.0,0.09439087,0.2285581417006271,0.005924202270479058,5.584233448275861
Kepler-1696 b,2.80982017,,0.3720508166969147,10.04,5712.0,0.0,454.0,0.0,0.0,0.0,34.57215477800893,5.0040047753711456e-113,0.14442454,0.2171845099749038,0.0059183248640157496,8.253493989387314
Kepler-809 b,3.01,,0.3411978221415608,13.155,5734.0,0.0,478.0,0.0,0.0,0.0,38.97573793300523,6.761462628843603e-217,0.12276609,0.22154902536810436,0.005907090988617453,9.30477202903811
Kepler-1735 b,1.19429134,,1.0780399274047188,15.01,3975.0,0.0,502.0,0.0,0.0,0.0,7.692266197449698,8.693209875876423e-295,0.889919,0.05078748811343538,0.005906399711417886,1.8363932833542256
Kepler-198 c,2.47,,0.44101633393829404,11.354,5574.0,0.0,465.0,0.0,0.0,0.0,27.837750867808452,9.84673690162637e-153,0.14883837,0.21468641272936526,0.005880955908722012,6.645773482758623
Kepler-1411 b,2.82,,0.3720508166969147,8.927,5664.0,0.0,441.0,0.0,0.0,0.0,34.949277047746776,4.343273973313079e-84,0.14948952,0.21371247356635284,0.0058605177304747215,8.343525299455534
Kepler-1849 b,2.38685349,,0.46098003629764067,3.76,4806.0,0.0,355.0,0.0,0.0,0.0,26.257175857720327,4.075049679349549e-06,0.32240415,0.17347098471226893,0.005817164258557333,6.26843899408405
Kepler-325 d,2.79,,0.3756805807622504,12.083,5752.0,0.0,498.0,0.0,0.0,0.0,34.17590043095715,2.3973364134156407e-177,0.13556442,0.21463483209301876,0.005806853800962822,8.1588952323049
Kepler-1458 b,2.76,,0.38112522686025413,8.293,5653.0,0.0,493.0,0.0,0.0,0.0,33.56476040254678,1.576249647112325e-69,0.15747583,0.20957407604524894,0.005802311042429013,8.012996297640653
Kepler-138 d,1.51,2.1,0.6533575317604357,3.4,3841.0,0.01,345.0,0.7026226812011719,0.3515402723198117,0.0340599455040832,9.4225912754436,0.00036962812428980554,0.83267593,0.057404851951856316,0.005755463830814871,2.2494779673321235
K2-136 d,1.565,3.0,0.7803992740471869,7.07,4500.0,0.071,420.0,0.5628619100516864,0.16121360548481128,0.0516642624352124,12.5299255833512,2.1315254379985434e-45,0.48030084,0.13385520569511355,0.0057068376229880416,2.991299389745916
Kepler-786 b,2.43,,0.4500907441016334,3.658,4838.0,0.0,348.0,0.0,0.0,0.0,27.05250662534617,1.6444334256997945e-05,0.31516275,0.17056641234826475,0.005705825362616722,6.4583102286751375
Kepler-152 c,2.39,,0.46098003629764067,2.57,5088.0,0.0,326.0,0.0,0.0,0.0,26.36115470829266,0.26721433897511887,0.33309934,0.16645287206465842,0.005702825850518698,6.293262116152451
Kepler-576 b,3.27,,0.30490018148820325,16.817,5672.0,0.0,541.0,0.0,0.0,0.0,44.65700059520605,0.0,0.10527279,0.21682835289993702,0.005694729875888911,10.661073582577133
Kepler-712 b,3.41,,0.2885662431941924,15.801,5148.0,0.0,521.0,0.0,0.0,0.0,47.92887903025806,0.0,0.114861384,0.21316440531295675,0.005657011209363626,11.442177021778587
Kepler-121 c,2.27,,0.49183303085299457,7.296,5311.0,0.0,425.0,0.0,0.0,0.0,24.098159408961518,1.8482725636231127e-49,0.20814812,0.18897733039269818,0.00557255704890355,5.753011784029039
Kepler-711 b,3.41,,0.2885662431941924,15.569,5222.0,0.0,487.0,0.0,0.0,0.0,47.92887903025806,1.412e-320,0.10956571,0.20983213255211505,0.005545803764899436,11.442177021778587
K2-3 c,1.582,2.68,0.6715063520871144,3.17,3844.0,0.048,371.8,0.6577577884642354,0.34659415437891367,0.034140086552328155,11.136742341936547,0.003979876125742228,0.7938759,0.05653592945865237,0.005521157020120033,2.6587013904900187
Kepler-154 c,2.95,,0.3502722323049002,12.071,5690.0,0.0,454.0,0.0,0.0,0.0,37.66694235242357,6.317236314021032e-177,0.12541132,0.20336121232193932,0.0054732143044577495,8.992320099818514
Kepler-1020 b,2.28,,0.49001814882032674,2.339,5227.0,0.0,325.0,0.0,0.0,0.0,24.327938855799818,0.6179273565968643,0.3501026,0.15223834606385914,0.005445682480640472,5.807867586206895
Kepler-1492 b,1.49,,0.852994555353902,11.523,4712.0,0.0,801.0,0.0,0.0,0.0,11.819352184196878,2.7668435033787464e-158,0.4832279,0.12250609640688774,0.005443104193681765,2.8216624863883846
K2-83 c,1.483,,0.8566243194192378,7.42,3910.0,0.06,459.75,0.5735327912028543,0.15844854790502164,0.03590318961371674,11.70314166577282,8.915503890972707e-52,0.74383867,0.0644749954817291,0.0054423415459837424,2.793919268718694
Kepler-1716 b,2.4247685,,0.45190562613430135,6.3,4894.0,0.0,408.0,0.0,0.0,0.0,26.986539734821786,7.430709506967025e-33,0.24391238,0.17332585759840072,0.0053829244391375985,6.442561793614101
Kepler-1045 b,2.69,,0.3938294010889292,19.127,5301.0,0.0,512.0,0.0,0.0,0.0,32.11098179201991,0.0,0.10156474,0.20490561913308544,0.005380449727496155,7.665932219600725
Kepler-517 b,2.67,,0.3992740471869329,10.555,5690.0,0.0,467.0,0.0,0.0,0.0,31.83416591062733,7.114103309589895e-128,0.14531936,0.19412896233761526,0.005354838375467074,7.5998472958257715
Kepler-1816 b,1.9679397,,0.5934664246823956,2.0,5051.0,0.0,310.0,0.0,0.0,0.0,18.946113038660123,0.9730912340759189,0.4501628,0.12603687217225953,0.0053487307464304724,4.523051313720853
Kepler-1822 b,2.64755943,,0.40290381125226865,15.65,5165.0,0.0,507.0,0.0,0.0,0.0,31.320388288930744,0.0,0.121892974,0.19813123121097248,0.005324973725134071,7.477191923611257
Kepler-531 b,2.78,,0.37749546279491836,10.007,4893.0,0.0,453.0,0.0,0.0,0.0,33.97306524407332,4.16033785090658e-112,0.17705438,0.1825612231960058,0.005243776031798713,8.110471898366605
TOI-5789 d,1.91,,0.6134301270417423,15.2098,5185.0,0.096,545.0,0.4481477649234872,0.06804532041853621,0.0699631351177952,17.904154319490235,7.1115254903157635e-304,0.18357354,0.18038311082340086,0.005225847139158001,4.274301992740471
Kepler-1151 b,2.22,,0.5063520871143375,4.86,5470.0,0.0,485.0,0.0,0.0,0.0,23.205991940484335,6.035379267795323e-15,0.2561062,0.16266453003577264,0.005186991165401287,5.54002249001815
Kepler-530 b,3.01,,0.3411978221415608,14.238,5697.0,0.0,488.0,0.0,0.0,0.0,38.97573793300523,6.596289695462118e-261,0.114745036,0.1916316362359709,0.005125518285180623,9.30477202903811
HD 23472 c,1.87,3.41,0.5626134301270418,7.96,4684.0,0.063,467.0,0.5305371339809798,0.13884041373614353,0.05657958006089776,15.41074108309988,1.8892859102934062e-62,0.2993694,0.15009857372793547,0.005114571260330483,3.679043430127043
Kepler-167 d,1.238,,1.0834845735027223,14.489,4884.0,0.0,538.0,0.0,0.0,0.0,8.611390342153577,1.049221392101956e-271,0.5993783,0.08296436478355824,0.00510555290079533,2.0558180097713246
Kepler-1453 b,2.67,,0.3992740471869329,11.889,5665.0,0.0,503.0,0.0,0.0,0.0,31.83416591062733,1.2884875661277708e-170,0.13521196,0.18430387134569087,0.005057160644017455,7.5998472958257715
Kepler-180 c,3.01,,0.3411978221415608,16.423,5731.0,0.0,540.0,0.0,0.0,0.0,38.97573793300523,0.0,0.10985692,0.18943237693575585,0.005044479506161129,9.30477202903811
Kepler-482 b,2.36,,0.4682395644283122,4.436,4871.0,0.0,352.0,0.0,0.0,0.0,25.78058247142872,4.813831933105804e-11,0.29373693,0.1484315801758417,0.005042570582779072,6.154660704174229
Kepler-235 c,1.28,,1.0362976406533575,14.2,4255.0,0.0,555.0,0.0,0.0,0.0,9.103387459923805,2.610601087185158e-259,0.7317543,0.048862449327783566,0.004991136573749421,2.1732736696914703
Kepler-239 c,2.51,,0.4319419237749546,4.315,4914.0,0.0,366.0,0.0,0.0,0.0,28.611137990783305,4.808283566137338e-10,0.27402458,0.15047518103516105,0.004984796038133531,6.830406058076223
Kepler-1090 c,3.29265785,,0.30490018148820325,13.8,5330.0,0.0,496.0,0.0,0.0,0.0,45.591733440604685,1.2893316686324022e-242,0.10812829,0.18268036866263138,0.004868535485241627,10.884224611800452
Kepler-284 c,2.61,,0.4101633393829401,9.042,5615.0,0.0,478.0,0.0,0.0,0.0,30.54688793246715,7.01724314987231e-87,0.15642473,0.16685271651792774,0.004743319973112024,7.2925323157894715
Kepler-1503 b,2.27,,0.49183303085299457,5.636,5069.0,0.0,321.0,0.0,0.0,0.0,24.098159408961518,1.0570891392456189e-23,0.25137037,0.1455267180650706,0.004738502820035597,5.753011784029039
Kepler-347 d,3.04,,0.3357531760435572,12.75,5592.0,0.0,482.0,0.0,0.0,0.0,39.51204335427572,1.743869246128001e-201,0.11457392,0.1752413125275139,0.00472050331934784,9.43280551724138
Kepler-20 d,2.606,13.4,0.7441016333938294,5.71,5495.0,0.082,430.0,0.5414494820576545,0.18781790764151984,0.07824437676976785,55.1625204299274,1.2242440817858788e-24,0.21102305,0.14964686456014478,0.004618703841902066,13.169081699745915
Kepler-1266 b,2.58,,0.4174228675136116,10.313,5044.0,0.0,489.0,0.0,0.0,0.0,30.027831097818066,8.768875849295438e-121,0.16541007,0.15974044648714894,0.0046172788264770065,7.168616624319419
Kepler-1018 b,2.58,,0.4174228675136116,12.098,5518.0,0.0,498.0,0.0,0.0,0.0,30.027831097818066,7.127916084545939e-178,0.13265505,0.16335255832505272,0.004526611936357155,7.168616624319419
Kepler-1261 b,2.26,,0.49546279491833034,4.744,5006.0,0.0,396.0,0.0,0.0,0.0,23.95658860096664,8.133726699030787e-14,0.27953318,0.12763893634989304,0.004452030668577148,5.719214243194191
Kepler-354 c,1.31,,1.0072595281306715,14.404,4648.0,0.0,508.0,0.0,0.0,0.0,9.4851429509056,4.990865874340648e-268,0.5935202,0.05541283760418465,0.004394174310833414,2.2644110798548094
HD 20794 d,2.04,,0.5644283121597096,5.2273,5368.0,0.077,388.0,0.554344848049607,0.2025704019912314,0.07485173906073245,20.07187306169637,7.855705073620943e-19,0.2293028,0.13620222898994375,0.004387544500585652,4.79180672232305
Kepler-1889 b,2.94360686,,0.3502722323049002,14.0,5646.0,0.0,493.0,0.0,0.0,0.0,37.42258112786638,6.921194482493673e-251,0.113087475,0.16094217977022143,0.004359826306893325,8.933983154636117
Kepler-921 b,2.87,,0.3629764065335753,15.007,5663.0,0.0,492.0,0.0,0.0,0.0,35.9428653823958,1.242352501582154e-294,0.11187444,0.16076116677211155,0.004348708152521097,8.58072704174229
Kepler-681 b,3.08,,0.33030852994555354,14.151,5021.0,0.0,489.0,0.0,0.0,0.0,40.42597917482252,3.202715462231564e-257,0.12901376,0.15499169982827093,0.004300510162481768,9.650991622504538
Kepler-233 c,2.71,,0.39019963702359345,6.195,5360.0,0.0,390.0,0.0,0.0,0.0,32.529946047917385,2.6421595927484306e-31,0.18036231,0.14311489962429,0.004289442349076331,7.765952568058076
Kepler-977 b,2.62,,0.40834845735027225,13.955,5315.0,0.0,544.0,0.0,0.0,0.0,30.762625786720864,5.14613407746606e-249,0.12165365,0.15518730998866528,0.004264949759888476,7.344035934664247
Kepler-859 b,3.09,,0.33030852994555354,14.897,5020.0,0.0,528.0,0.0,0.0,0.0,40.8210185358893,1.109274067645163e-289,0.12586436,0.15346562593226443,0.004245607418437689,9.745300323049001
Kepler-549 b,2.57,11.0,0.3448275862068966,9.549,5360.0,0.0,487.0,0.0,0.0,0.0,24.51827892711573,9.78731042280349e-100,0.15433797,0.14053255710417106,0.004082990829645534,5.8533079310344815
Kepler-1919 b,2.62390658,,0.4065335753176044,12.46,5513.0,0.0,479.0,0.0,0.0,0.0,30.763102650289024,8.414436547282419e-191,0.12761065,0.14514671005258684,0.004050099848453769,7.3441497774553275
Kepler-1023 b,2.63,,0.4065335753176044,6.978,5494.0,0.0,524.0,0.0,0.0,0.0,30.977921453731273,8.798639846496767e-44,0.17338948,0.13490313726651432,0.004048737049407405,7.395433989110708
Kepler-251 d,2.77,,0.3793103448275862,17.477,5526.0,0.0,536.0,0.0,0.0,0.0,33.76934241377408,0.0,0.10070553,0.14823754000283315,0.003978678315298219,8.061836655172414
Kepler-209 c,3.1,,0.3284936479128857,13.637,5513.0,0.0,486.0,0.0,0.0,0.0,40.99214712764654,5.573857383575341e-236,0.10694526,0.14643990387732722,0.003968596270197244,9.78615426497278
HD 40307 f,2.13,,0.5372050816696915,3.7636,4956.0,0.02,398.0,0.6910345375205433,0.3242506793265407,0.06384570176843393,21.745406561079005,3.858945015549199e-06,0.3131897,0.09887015800676256,0.0039274480380887215,5.191333415607986
Kepler-487 c,2.68,,0.39564428312159716,15.038,5444.0,0.0,487.0,0.0,0.0,0.0,31.900529088691453,4.906847636411558e-296,0.11164148,0.14331449857165288,0.003917311421818544,7.6156903375680605
Kepler-1168 b,2.5,,0.43375680580762255,4.107,5157.0,0.0,379.0,0.0,0.0,0.0,28.389316553537533,1.9042848256831846e-08,0.25196043,0.10847255540163452,0.0038282315435202567,6.777450090744102
Kepler-577 b,2.55,,0.4228675136116153,5.688,4984.0,0.0,314.0,0.0,0.0,0.0,29.370644238439844,2.3129145328846115e-24,0.22916985,0.11301522442485873,0.0038151780604298237,7.011724818511796
Kepler-563 b,3.09,,0.33030852994555354,18.738,5066.0,0.0,546.0,0.0,0.0,0.0,40.8210185358893,0.0,0.10894477,0.13693185769728367,0.003745161973494574,9.745300323049001
K2-285 e,1.95,10.7,0.3445016721960816,10.5,4975.0,0.0,500.9,0.0,0.0,0.0,10.7,2.8513541514382287e-126,0.24528182,0.10430972307806675,0.003688960260203182,2.5544368366249204
Kepler-569 b,3.16,,0.3194192377495463,19.314,5616.0,0.0,526.0,0.0,0.0,0.0,42.21929005820646,0.0,0.09361204,0.13438011265408428,0.003598126580983886,10.079113059891109
Kepler-1325 b,2.86,,0.36479128856624315,18.153,5550.0,0.0,564.0,0.0,0.0,0.0,35.74630587748713,0.0,0.096342206,0.1275423387051525,0.0034445323061751045,8.533801916515424
Kepler-1854 b,2.58746104,,0.41560798548094374,7.33,5026.0,0.0,420.0,0.0,0.0,0.0,30.157403757468327,4.375422083691028e-50,0.19566439,0.10303378086119754,0.0033852672653785477,7.199549818228773
Kepler-1897 b,2.81407954,,0.3720508166969147,15.43,5165.0,0.0,505.0,0.0,0.0,0.0,34.729615674745226,4.649488901e-314,0.11434187,0.11687886718844023,0.003280401192371213,8.291085009476209
Kepler-218 c,3.14,,0.32123411978221417,16.147,5502.0,0.0,500.0,0.0,0.0,0.0,41.658077254140714,0.0,0.097680464,0.11964245697411613,0.0032571165131055867,9.945133372050817
Kepler-290 c,2.7,,0.3920145190562614,6.596,5147.0,0.0,437.0,0.0,0.0,0.0,32.320796446052775,1.986219103995373e-37,0.18525355,0.09798293137765147,0.0032036256517446625,7.716021778584394
Kepler-1521 b,2.5,,0.43375680580762255,5.122,5042.0,0.0,391.0,0.0,0.0,0.0,28.389316553537533,1.1475535808901327e-17,0.23759124,0.08362191220096257,0.0031367407226913693,6.777450090744102
Kepler-896 c,3.15,,0.32304900181488205,16.56,5510.0,0.0,515.0,0.0,0.0,0.0,42.29496541103621,0.0,0.09583891,0.11196175439771575,0.003057657518450175,10.097179219600726
Kepler-153 c,2.53,,0.426497277676951,6.422,5404.0,0.0,458.0,0.0,0.0,0.0,28.931199246336508,1.054520672584264e-34,0.18850766,0.08705496871537137,0.002952069316891121,6.90681505444646
Kepler-1175 b,2.99,,0.3448275862068966,12.938,5453.0,0.0,515.0,0.0,0.0,0.0,38.610388929770465,1.4399413596963514e-208,0.10984746,0.09635384994901025,0.0027497315739202764,9.217551379310347
Kepler-150 e,3.12,,0.32486388384754994,19.671,5560.0,0.0,544.0,0.0,0.0,0.0,41.32889782334498,0.0,0.08990631,0.09900469097980762,0.00270567221798515,9.866547571687843
Kepler-995 b,2.7,,0.3920145190562614,11.92,5206.0,0.0,517.0,0.0,0.0,0.0,32.320796446052775,1.1050596827033198e-171,0.13230875,0.08409386539627521,0.0025707207875158952,7.716021778584394
HD 35843 c,2.54,11.32,0.6896551724137931,11.3814,5666.0,0.153,479.0,0.4289323930646755,0.08462589975042027,0.08281241651972647,47.33929184028118,1.281335130707253e-153,0.1952948,0.0687516416668039,0.002538070378769188,11.301423448275864
HD 3167 c,2.983,11.41,0.4283121597096189,16.9,5338.0,0.04,567.0,0.4528115239626641,0.06422749995640795,0.07405032857828256,47.62212531435852,0.0,0.052092098,0.09931523977117544,0.0025058524144729844,11.36894496648276
Kepler-1132 b,2.35,,0.47005444646098005,4.547,5298.0,0.0,384.0,0.0,0.0,0.0,25.55290976560077,5.266709060574817e-12,0.24746037,0.054300927764801936,0.0024680297563432155,6.100307849364792
Kepler-607 c,2.76001201,,0.38112522686025413,8.8,5244.0,0.0,473.0,0.0,0.0,0.0,33.56519857051045,4.634210450591564e-81,0.14990966,0.04867028947988403,0.001793982684041769,8.013100902536635
Kepler-263 c,2.47,,0.44101633393829404,5.994,5265.0,0.0,386.0,0.0,0.0,0.0,27.837750867808452,1.9062224275263595e-28,0.20504078,0.024696593840933544,0.0015054399432341973,6.645773482758623
Kepler-819 b,2.76,,0.38112522686025413,9.913,5279.0,0.0,485.0,0.0,0.0,0.0,33.56476040254678,1.6546212061626e-109,0.13857606,0.01683391249325112,0.0009469255962817216,8.012996297640653
